label,"x0, y0, z0","x1, y1, z1","x2, y2, z2","x3, y3, z3","x4, y4, z4","x5, y5, z5","x6, y6, z6","x7, y7, z7","x8, y8, z8","x9, y9, z9","x10, y10, z10","x11, y11, z11","x12, y12, z12","x13, y13, z13","x14, y14, z14","x15, y15, z15","x16, y16, z16","x17, y17, z17","x18, y18, z18","x19, y19, z19","x20, y20, z20"
no click,0.4328237473964691,0.4592665731906891,-3.770251169044059e-07,0.3700346052646637,0.3966638743877411,-0.009170209988951683,0.32626399397850037,0.3003612756729126,-0.02519487589597702,0.28358709812164307,0.24177849292755127,-0.04517119377851486,0.23849809169769287,0.19455666840076447,-0.06534844636917114,0.38419294357299805,0.19073444604873657,-0.0063779023475945,0.3427174687385559,0.10751557350158691,-0.04602335765957832,0.29784518480300903,0.09499748051166534,-0.08167887479066849,0.25645023584365845,0.09983803331851959,-0.1040138378739357,0.4094773828983307,0.18969759345054626,-0.02360621839761734,0.3740454912185669,0.08905839920043945,-0.06298879534006119,0.3214954435825348,0.06562168896198273,-0.09236638993024826,0.27395540475845337,0.06077246367931366,-0.10976167023181915,0.4366605281829834,0.21342429518699646,-0.04548009857535362,0.4295693337917328,0.10222098231315613,-0.07852489501237869,0.3894142806529999,0.051178112626075745,-0.09866928309202194,0.34826797246932983,0.01877690851688385,-0.11038268357515335,0.4626624882221222,0.2574620842933655,-0.06836467236280441,0.4660910964012146,0.1758611500263214,-0.09441015869379044,0.44186925888061523,0.12642890214920044,-0.10772290825843811,0.4089086055755615,0.08832982182502747,-0.11628001928329468
no click,0.3746303617954254,0.4429529905319214,-3.4690373240664485e-07,0.29657962918281555,0.37611716985702515,0.007126022595912218,0.24545319378376007,0.284828245639801,-0.008026888594031334,0.1984758973121643,0.2315635085105896,-0.032403573393821716,0.14877542853355408,0.18198803067207336,-0.059595737606287,0.29945048689842224,0.1728120595216751,-0.003299179021269083,0.24523518979549408,0.09947475790977478,-0.04812191054224968,0.19736504554748535,0.08449973165988922,-0.08904144167900085,0.1491665244102478,0.0905354917049408,-0.11594201624393463,0.3243643045425415,0.17221754789352417,-0.035548362880945206,0.28375017642974854,0.06816811859607697,-0.07985148578882217,0.2275262475013733,0.04140560328960419,-0.11627253144979477,0.17286542057991028,0.039032503962516785,-0.14154547452926636,0.34862685203552246,0.19466793537139893,-0.07138195633888245,0.33384910225868225,0.07765904068946838,-0.10783147811889648,0.283480703830719,0.03282947838306427,-0.13446544110774994,0.23395517468452454,0.01483839750289917,-0.1533960998058319,0.3683132827281952,0.23730506002902985,-0.1070471853017807,0.361777126789093,0.1531115472316742,-0.13773903250694275,0.32890617847442627,0.1002272218465805,-0.1579938530921936,0.28980737924575806,0.06295447051525116,-0.17380449175834656
no click,0.3048690855503082,0.41847527027130127,-3.467785347766039e-07,0.22380632162094116,0.35594069957733154,0.0029963490087538958,0.16973301768302917,0.26310792565345764,-0.010467984713613987,0.12183135747909546,0.20814421772956848,-0.03096894733607769,0.07008583843708038,0.16742005944252014,-0.05245913192629814,0.23377937078475952,0.14749281108379364,0.0022394442930817604,0.17444923520088196,0.06717032194137573,-0.03454656898975372,0.12014392763376236,0.04509563744068146,-0.06852399557828903,0.06925669312477112,0.043277353048324585,-0.0914624035358429,0.2536650002002716,0.14492884278297424,-0.02300833910703659,0.19078801572322845,0.04400886595249176,-0.059787455946207047,0.1259458065032959,0.02496570348739624,-0.08874474465847015,0.06845800578594208,0.026858463883399963,-0.10878750681877136,0.2726733684539795,0.16687233746051788,-0.05173739418387413,0.22895437479019165,0.05140937864780426,-0.08367892354726791,0.16572631895542145,0.023340314626693726,-0.10131992399692535,0.10749126970767975,0.01554514467716217,-0.11321499943733215,0.2832750082015991,0.20948824286460876,-0.08077551424503326,0.25809144973754883,0.13033121824264526,-0.10830339044332504,0.21783660352230072,0.08509086072444916,-0.12296442687511444,0.17419271171092987,0.04949979484081268,-0.13353779911994934
no click,0.33954131603240967,0.4734290540218353,-3.978102540713735e-07,0.26410341262817383,0.4086325168609619,0.00038179027615115047,0.2126932144165039,0.3185296058654785,-0.012790513224899769,0.16602158546447754,0.2682797610759735,-0.03154584765434265,0.11684451252222061,0.22830958664417267,-0.05152491480112076,0.2693992555141449,0.21204450726509094,0.0026880353689193726,0.20981773734092712,0.14506635069847107,-0.03452670946717262,0.1580030918121338,0.12885679304599762,-0.07037974894046783,0.11028149724006653,0.1302606761455536,-0.09452800452709198,0.29162344336509705,0.21025848388671875,-0.021038364619016647,0.2405509352684021,0.11474049091339111,-0.05761915072798729,0.18114995956420898,0.09286655485630035,-0.08812768012285233,0.12712687253952026,0.08904513716697693,-0.10830777883529663,0.312570184469223,0.23532846570014954,-0.048514582216739655,0.28091999888420105,0.12086758017539978,-0.08163191378116608,0.22975754737854004,0.07563906908035278,-0.10220692306756973,0.18281079828739166,0.045888736844062805,-0.11552467942237854,0.3255586326122284,0.2828935980796814,-0.07600367069244385,0.3009488582611084,0.21090471744537354,-0.10488352179527283,0.26551690697669983,0.16936393082141876,-0.1184600293636322,0.2289542257785797,0.1349058747291565,-0.12765923142433167
no click,0.35619688034057617,0.5711615085601807,-3.941564159504196e-07,0.2744176387786865,0.512853741645813,0.0006938839796930552,0.22226430475711823,0.4316745400428772,-0.014148830436170101,0.17648589611053467,0.3857164978981018,-0.033774007111787796,0.12582138180732727,0.35431915521621704,-0.05556102842092514,0.28301703929901123,0.33082064986228943,-0.00893758051097393,0.21133741736412048,0.27690935134887695,-0.04859113320708275,0.16023528575897217,0.2678054869174957,-0.08456713706254959,0.11425520479679108,0.2759547531604767,-0.10847964137792587,0.3060377538204193,0.33279410004615784,-0.032799649983644485,0.23512104153633118,0.25786006450653076,-0.0728946179151535,0.17559048533439636,0.25109824538230896,-0.10432590544223785,0.1242893636226654,0.2617684602737427,-0.1250077784061432,0.3266586363315582,0.3621661365032196,-0.05948611721396446,0.27518513798713684,0.26526153087615967,-0.09596790373325348,0.2221882939338684,0.23404306173324585,-0.11861831694841385,0.17477378249168396,0.21625155210494995,-0.1332181990146637,0.33648985624313354,0.4152272939682007,-0.08547667413949966,0.30456262826919556,0.3645203113555908,-0.11927786469459534,0.2696678638458252,0.3311010003089905,-0.13706444203853607,0.2346183806657791,0.29994043707847595,-0.1489705741405487
no click,0.3351484537124634,0.584125280380249,-4.131374282678735e-07,0.2442767322063446,0.5306226015090942,0.029788943007588387,0.19334013760089874,0.4555742144584656,0.0216382909566164,0.14741772413253784,0.417470782995224,0.0025007114745676517,0.09621450304985046,0.38697752356529236,-0.022099923342466354,0.24809053540229797,0.36677953600883484,-0.012056783773005009,0.1781388372182846,0.325162410736084,-0.0530664399266243,0.1254315972328186,0.31570765376091003,-0.08640595525503159,0.07864369451999664,0.32594797015190125,-0.10985013097524643,0.2688550353050232,0.3754582405090332,-0.05544499680399895,0.19976986944675446,0.3032587170600891,-0.10070624947547913,0.13726115226745605,0.29264652729034424,-0.13403569161891937,0.08495090901851654,0.3001064658164978,-0.158415287733078,0.2849307954311371,0.40647321939468384,-0.09815078973770142,0.22900676727294922,0.31700754165649414,-0.14205625653266907,0.17160338163375854,0.28584980964660645,-0.17203624546527863,0.12324981391429901,0.2697099447250366,-0.1934387981891632,0.29062706232070923,0.4536184072494507,-0.13660474121570587,0.2575729191303253,0.3975900113582611,-0.17914408445358276,0.215654194355011,0.36643433570861816,-0.2051168829202652,0.1761225461959839,0.34359732270240784,-0.225173681974411
no click,0.3168058693408966,0.6161347031593323,-4.763175809330278e-07,0.22438167035579681,0.5750911235809326,0.03735112398862839,0.17259404063224792,0.5093300342559814,0.035231951624155045,0.12625014781951904,0.4733452796936035,0.02420666627585888,0.08005467057228088,0.44978266954421997,0.008297932334244251,0.2182578444480896,0.400325745344162,-0.01851915754377842,0.1481102555990219,0.36633333563804626,-0.049126528203487396,0.09856434911489487,0.36259016394615173,-0.06980779021978378,0.05843852460384369,0.3751784563064575,-0.08492519706487656,0.2338295727968216,0.4162732660770416,-0.05773375555872917,0.15431100130081177,0.3640435039997101,-0.0916406512260437,0.09446988254785538,0.3623645305633545,-0.10944882035255432,0.047307878732681274,0.37773922085762024,-0.1247713714838028,0.24421483278274536,0.457096666097641,-0.09419476240873337,0.1728956401348114,0.3825069069862366,-0.1303163766860962,0.11640546470880508,0.3698508143424988,-0.14914172887802124,0.07058262825012207,0.36902302503585815,-0.16433757543563843,0.2443796545267105,0.5146597623825073,-0.12518194317817688,0.20333199203014374,0.4664415717124939,-0.16705641150474548,0.16027754545211792,0.4405604898929596,-0.1917106807231903,0.12074029445648193,0.4209247827529907,-0.21065834164619446
no click,0.31406232714653015,0.6525920033454895,-3.532867083322344e-07,0.24085330963134766,0.6270643472671509,0.024602053686976433,0.1820787489414215,0.5729787945747375,0.021452033892273903,0.13431993126869202,0.5480186343193054,0.01303715631365776,0.09062953293323517,0.5391159057617188,0.0012481216108426452,0.2147776037454605,0.47136521339416504,-0.01494287047535181,0.13072845339775085,0.444694459438324,-0.03458657115697861,0.0825728252530098,0.4648493230342865,-0.048534125089645386,0.053693100810050964,0.4888688325881958,-0.058695826679468155,0.22551554441452026,0.4858408570289612,-0.04148830845952034,0.1338077187538147,0.4451691210269928,-0.06026633828878403,0.07679934799671173,0.45637357234954834,-0.07356586307287216,0.03415311872959137,0.4710143208503723,-0.08561939746141434,0.23117196559906006,0.526695728302002,-0.06503886729478836,0.1458234041929245,0.45812344551086426,-0.08665889501571655,0.08877868205308914,0.45428961515426636,-0.10089852660894394,0.042816296219825745,0.45589855313301086,-0.1127602830529213,0.22723813354969025,0.5851967930793762,-0.08406660705804825,0.17213046550750732,0.5523437261581421,-0.11016073077917099,0.12849709391593933,0.54124516248703,-0.1235981285572052,0.08868955820798874,0.5306316614151001,-0.13365110754966736
no click,0.3373948931694031,0.7370620965957642,-3.323150963296939e-07,0.262090802192688,0.7016150951385498,0.00011226536298636347,0.20850783586502075,0.6401620507240295,-0.009675628505647182,0.1668039858341217,0.6081879734992981,-0.02474350668489933,0.12291617691516876,0.5881912112236023,-0.040364257991313934,0.2545689642429352,0.5382031798362732,0.009917582385241985,0.1984231323003769,0.4984017610549927,-0.021876143291592598,0.15163365006446838,0.5046833157539368,-0.05276548117399216,0.11587245762348175,0.5263707637786865,-0.07219544053077698,0.27498340606689453,0.5332654118537903,-0.009093408472836018,0.22338999807834625,0.4667990207672119,-0.037744343280792236,0.1728137582540512,0.4680218994617462,-0.062107861042022705,0.13358493149280548,0.4817853569984436,-0.07733971625566483,0.29446831345558167,0.5512527823448181,-0.0320497564971447,0.25011926889419556,0.4720640778541565,-0.05879465490579605,0.19986601173877716,0.4569551348686218,-0.07302099466323853,0.15942655503749847,0.4511917233467102,-0.08073766529560089,0.3043658137321472,0.5904290676116943,-0.055268969386816025,0.2671870291233063,0.543588399887085,-0.07703075557947159,0.23122768104076385,0.5211151838302612,-0.08497822284698486,0.19936148822307587,0.5026156306266785,-0.08929695188999176
no click,0.3268396258354187,0.7518718242645264,-2.563240286690416e-07,0.25009647011756897,0.7191256880760193,-0.001967236865311861,0.19543546438217163,0.6645932197570801,-0.013112782500684261,0.15196937322616577,0.6358007192611694,-0.029051238670945168,0.1081630289554596,0.6191136837005615,-0.04497744143009186,0.24452537298202515,0.5629804730415344,0.00585883017629385,0.19380344450473785,0.5191221833229065,-0.0242009237408638,0.1472981572151184,0.5186722874641418,-0.052217576652765274,0.11156317591667175,0.5328294634819031,-0.07028727233409882,0.26347893476486206,0.5579090118408203,-0.012116317637264729,0.21050505340099335,0.489639550447464,-0.040350541472435,0.1603890061378479,0.49030643701553345,-0.061833932995796204,0.12416233122348785,0.5017706751823425,-0.07533764839172363,0.2800460159778595,0.5758293867111206,-0.0340864397585392,0.22945435345172882,0.5009262561798096,-0.061491649597883224,0.17656190693378448,0.4924384653568268,-0.07399684935808182,0.13660207390785217,0.4939400553703308,-0.0802491083741188,0.28626251220703125,0.6143864989280701,-0.056594643741846085,0.2441096156835556,0.567095160484314,-0.07908980548381805,0.20457172393798828,0.5506141781806946,-0.08719456195831299,0.17110666632652283,0.541105329990387,-0.09156053513288498
no click,0.32723289728164673,0.7596521973609924,-2.650468502451986e-07,0.24498669803142548,0.7318933010101318,-2.231307553302031e-05,0.1940045803785324,0.6789574027061462,-0.009263714775443077,0.15301300585269928,0.6491470336914062,-0.02256671153008938,0.11277345567941666,0.634263813495636,-0.036137498915195465,0.24885684251785278,0.5785476565361023,0.002916396828368306,0.19735689461231232,0.5389251708984375,-0.020932916551828384,0.1523853838443756,0.5413318276405334,-0.04369501769542694,0.11727951467037201,0.5549567341804504,-0.05904390290379524,0.2648206055164337,0.5743035674095154,-0.013077168725430965,0.20193389058113098,0.5168892741203308,-0.036622077226638794,0.15259593725204468,0.5224666595458984,-0.055221766233444214,0.11646214127540588,0.5334810018539429,-0.06761486828327179,0.2761397361755371,0.5932447910308838,-0.03158460929989815,0.21634644269943237,0.5273603200912476,-0.055111002177000046,0.1651160567998886,0.5217341184616089,-0.06548428535461426,0.1261696219444275,0.5242823362350464,-0.07081427425146103,0.2746320366859436,0.6329935789108276,-0.050122734159231186,0.22526727616786957,0.5920584201812744,-0.06883085519075394,0.18573501706123352,0.5781638622283936,-0.07459297776222229,0.15292230248451233,0.5702106356620789,-0.07774857431650162
no click,0.3530537486076355,0.8197194337844849,-2.777359497940779e-07,0.2752673029899597,0.7927993535995483,0.0015534170670434833,0.22066935896873474,0.7424228191375732,-0.009235749021172523,0.17866474390029907,0.7182644605636597,-0.025128837674856186,0.13741947710514069,0.7077520489692688,-0.04105374217033386,0.2697865068912506,0.6461782455444336,0.002754557179287076,0.2164064347743988,0.6045379638671875,-0.029015179723501205,0.17053942382335663,0.6084949374198914,-0.05738426372408867,0.13459151983261108,0.6302244663238525,-0.07520873099565506,0.28668472170829773,0.6439709067344666,-0.01657896488904953,0.22564226388931274,0.5881993174552917,-0.0487859882414341,0.17418643832206726,0.5995082855224609,-0.07224304229021072,0.13806766271591187,0.6198468208312988,-0.08614970743656158,0.3019205927848816,0.6618635058403015,-0.0390423908829689,0.24575406312942505,0.5955910682678223,-0.06805046647787094,0.19306649267673492,0.5946983695030212,-0.08154374361038208,0.1541627049446106,0.6019500494003296,-0.08783621340990067,0.3084421753883362,0.6995033621788025,-0.061533570289611816,0.268101304769516,0.6578654050827026,-0.08504235744476318,0.22836679220199585,0.6446124911308289,-0.09438885748386383,0.1951722800731659,0.6368106007575989,-0.09927155822515488
no click,0.45938271284103394,0.8789713978767395,-2.6489564675102883e-07,0.38889673352241516,0.8639345765113831,-0.006709675304591656,0.33369505405426025,0.8268171548843384,-0.027659885585308075,0.2894955277442932,0.8126667737960815,-0.05186626315116882,0.2450031340122223,0.8071690797805786,-0.07758960872888565,0.3581061065196991,0.7280631065368652,-0.03666168078780174,0.305253803730011,0.688438355922699,-0.0839194506406784,0.2645430266857147,0.699027419090271,-0.1203865334391594,0.23270121216773987,0.727518618106842,-0.14282239973545074,0.38325169682502747,0.7255188822746277,-0.05791734158992767,0.3285320997238159,0.676923930644989,-0.10787960141897202,0.27820953726768494,0.6959347128868103,-0.1386277973651886,0.24204310774803162,0.72850501537323,-0.15669168531894684,0.40943679213523865,0.7414367198944092,-0.08167268335819244,0.3653731942176819,0.6837577819824219,-0.12603187561035156,0.3174663782119751,0.6883072257041931,-0.14827938377857208,0.2811715602874756,0.7041319608688354,-0.15993496775627136,0.4320676326751709,0.7757449150085449,-0.10507583618164062,0.3945736289024353,0.7437653541564941,-0.14287790656089783,0.35765135288238525,0.7397812604904175,-0.16077415645122528,0.32660752534866333,0.7415632009506226,-0.17133745551109314
no click,0.573675274848938,0.8391104936599731,-2.8759004067069327e-07,0.519760012626648,0.823758065700531,-0.015828413888812065,0.4744831621646881,0.787193238735199,-0.036886803805828094,0.4366329610347748,0.7691454887390137,-0.05850829929113388,0.3965975046157837,0.7570708990097046,-0.07991666346788406,0.49607545137405396,0.6773209571838379,-0.032803718000650406,0.46270471811294556,0.6096314191818237,-0.0713585913181305,0.43042224645614624,0.6234889626502991,-0.10122092068195343,0.4050145149230957,0.6526142954826355,-0.11881202459335327,0.524915337562561,0.6753996014595032,-0.044032759964466095,0.4942891001701355,0.6104033589363098,-0.08460060507059097,0.4537627100944519,0.6346127986907959,-0.10818842798471451,0.4256569445133209,0.6685686707496643,-0.11982975900173187,0.5547225475311279,0.6922895312309265,-0.05843842774629593,0.5476921200752258,0.610000491142273,-0.09212564677000046,0.5134506225585938,0.6046410799026489,-0.10894059389829636,0.48402875661849976,0.6150209307670593,-0.11688653379678726,0.5858615040779114,0.725273609161377,-0.07347193360328674,0.5831356644630432,0.6745424866676331,-0.10169508308172226,0.5578423738479614,0.6646478772163391,-0.11445390433073044,0.5299002528190613,0.667342483997345,-0.12082748115062714
no click,0.6598650813102722,0.8635727167129517,-2.6579260747894295e-07,0.6031743884086609,0.8566163778305054,-0.016371669247746468,0.5576555132865906,0.8282966017723083,-0.039519358426332474,0.5210977792739868,0.8158294558525085,-0.0632949247956276,0.48456528782844543,0.8042202591896057,-0.08613240718841553,0.5743317604064941,0.7178211212158203,-0.044875312596559525,0.54448401927948,0.6430124640464783,-0.0854538232088089,0.5186982154846191,0.6662657856941223,-0.11395847797393799,0.5018043518066406,0.7051928043365479,-0.13052710890769958,0.6032037138938904,0.7164871096611023,-0.05739077180624008,0.5799246430397034,0.6409813761711121,-0.1028996929526329,0.5458197593688965,0.6741888523101807,-0.1262601613998413,0.5264554619789124,0.7205807566642761,-0.13697786629199982,0.6342854499816895,0.7311925292015076,-0.07237543165683746,0.6305806636810303,0.6428254842758179,-0.10771079361438751,0.6038131713867188,0.6444588899612427,-0.124326191842556,0.5837507843971252,0.6680094599723816,-0.1324753314256668,0.6679843068122864,0.7603604793548584,-0.088166743516922,0.6771243810653687,0.7070887684822083,-0.11835489422082901,0.6557120084762573,0.6994953751564026,-0.13338960707187653,0.6308472156524658,0.70945805311203,-0.1417444795370102
no click,0.6660149693489075,0.9063917994499207,-2.1336582278763672e-07,0.6121897101402283,0.900062084197998,-0.02588685229420662,0.5732616186141968,0.8831312656402588,-0.05930917710065842,0.5402750372886658,0.8803878426551819,-0.09217073023319244,0.5062117576599121,0.8820201754570007,-0.12595579028129578,0.5887566804885864,0.7753193378448486,-0.07198221981525421,0.5543854832649231,0.7270850539207458,-0.12074971944093704,0.5310419797897339,0.7588767409324646,-0.15313543379306793,0.5163363814353943,0.800075888633728,-0.17318366467952728,0.6197320222854614,0.7794854640960693,-0.08550812304019928,0.5882493853569031,0.7253442406654358,-0.14425837993621826,0.5578687787055969,0.7717706561088562,-0.17802780866622925,0.5411603450775146,0.8158518671989441,-0.19662775099277496,0.6507087349891663,0.7972593903541565,-0.10087043046951294,0.6396924257278442,0.7284331917762756,-0.14918269217014313,0.6124319434165955,0.7418529391288757,-0.17844204604625702,0.5936225056648254,0.7696371078491211,-0.19525551795959473,0.6827901601791382,0.8299641609191895,-0.11665356159210205,0.6887785196304321,0.7872765064239502,-0.15614289045333862,0.6685752868652344,0.7918617129325867,-0.17978119850158691,0.6456441283226013,0.809235692024231,-0.1957349181175232
no click,0.7019203901290894,0.9122856259346008,-2.1500744651348214e-07,0.6584530472755432,0.9099863767623901,-0.026220301166176796,0.6217566132545471,0.8953447937965393,-0.05692879483103752,0.5895711183547974,0.8930110335350037,-0.0864524319767952,0.5635942816734314,0.8951482772827148,-0.11573481559753418,0.6352779865264893,0.7891385555267334,-0.061672765761613846,0.6029878854751587,0.7347843050956726,-0.10346772521734238,0.5847897529602051,0.77129065990448,-0.13024114072322845,0.5740570425987244,0.8158491253852844,-0.14585313200950623,0.6661019921302795,0.7890340685844421,-0.070953369140625,0.6378765106201172,0.7351666688919067,-0.12044884264469147,0.6131300330162048,0.7844087481498718,-0.14481472969055176,0.5992352962493896,0.8309082388877869,-0.15602067112922668,0.6967090964317322,0.8045053482055664,-0.08252844214439392,0.6868045330047607,0.7311614155769348,-0.12298217415809631,0.6666275858879089,0.7493237257003784,-0.14137586951255798,0.6515284776687622,0.779755175113678,-0.15012595057487488,0.7277726531028748,0.8330934643745422,-0.09490709006786346,0.7356621026992798,0.7913111448287964,-0.12797123193740845,0.7210899591445923,0.7986494302749634,-0.14301371574401855,0.702358067035675,0.816658616065979,-0.15155042707920074
no click,0.7541313767433167,0.8098694086074829,-9.15048161687082e-08,0.7122446298599243,0.7963599562644958,-0.033259082585573196,0.6788523197174072,0.758775532245636,-0.059417471289634705,0.6552020311355591,0.7348422408103943,-0.08444604277610779,0.636296808719635,0.6984223127365112,-0.10679424554109573,0.690564751625061,0.624958336353302,-0.032228078693151474,0.6820045113563538,0.5425394177436829,-0.07044650614261627,0.6639573574066162,0.5498899221420288,-0.10132615268230438,0.6568413972854614,0.592799723148346,-0.11769691109657288,0.7269141674041748,0.6182384490966797,-0.03266275301575661,0.730008065700531,0.5281047821044922,-0.07061513513326645,0.7094321250915527,0.5423110127449036,-0.09645266830921173,0.6961109638214111,0.5945029258728027,-0.10741238296031952,0.7624219059944153,0.629499614238739,-0.038302890956401825,0.7747606039047241,0.5396714210510254,-0.0650821179151535,0.7608673572540283,0.5280469655990601,-0.08338893204927444,0.7493399381637573,0.5583162307739258,-0.0916581079363823,0.7991262078285217,0.6580193638801575,-0.046836771070957184,0.8147145509719849,0.5994728207588196,-0.06757815927267075,0.8037946224212646,0.5803446769714355,-0.08022159337997437,0.7888117432594299,0.5914168953895569,-0.08599884063005447
no click,0.7663567066192627,0.7345038652420044,5.063564145757482e-08,0.7251904606819153,0.7085109949111938,-0.028976401314139366,0.6940537095069885,0.6604613661766052,-0.05036279931664467,0.6714671850204468,0.6234506964683533,-0.07097560912370682,0.6565068364143372,0.576586127281189,-0.08815804868936539,0.7059216499328613,0.517888069152832,-0.01390683650970459,0.6969277858734131,0.444678395986557,-0.04750656709074974,0.6892295479774475,0.432109534740448,-0.07699470221996307,0.6846354007720947,0.4611566364765167,-0.09221425652503967,0.744957447052002,0.5107910633087158,-0.014221926219761372,0.7425596714019775,0.43004393577575684,-0.041944194585084915,0.7367075681686401,0.4153255820274353,-0.06333369761705399,0.726739227771759,0.4497699439525604,-0.07252342253923416,0.7817666530609131,0.5232378840446472,-0.02058812789618969,0.7875447869300842,0.44722405076026917,-0.04087567701935768,0.7829241156578064,0.41532284021377563,-0.05165247246623039,0.7721238732337952,0.4256201684474945,-0.05497468262910843,0.8196828365325928,0.5559926629066467,-0.03033878467977047,0.8326222896575928,0.5002521276473999,-0.04781828448176384,0.8271361589431763,0.47222673892974854,-0.055539365857839584,0.8128266930580139,0.47025173902511597,-0.056688085198402405
no click,0.6009279489517212,0.5827723741531372,-3.5761263461608905e-07,0.5731257200241089,0.5129193067550659,-0.017857346683740616,0.5637981295585632,0.4322265684604645,-0.04415072128176689,0.546789824962616,0.3763546347618103,-0.07203373312950134,0.5251352787017822,0.3206561207771301,-0.10103575140237808,0.6422281861305237,0.3836658000946045,-0.047871898859739304,0.6442782878875732,0.29855021834373474,-0.0991760641336441,0.6024020314216614,0.288882851600647,-0.13778236508369446,0.5621243715286255,0.30159541964530945,-0.15981437265872955,0.662606418132782,0.41554033756256104,-0.06397861987352371,0.6844781637191772,0.3267804980278015,-0.11593349277973175,0.6384300589561462,0.305626779794693,-0.14763422310352325,0.5975038409233093,0.306547075510025,-0.1643403172492981,0.6736657619476318,0.46156206727027893,-0.08314337581396103,0.7093781232833862,0.3861316740512848,-0.12455751746892929,0.6742523908615112,0.35100075602531433,-0.1476351022720337,0.6395910978317261,0.33378368616104126,-0.15995721518993378,0.6768425107002258,0.5188348889350891,-0.10296821594238281,0.6983270049095154,0.47536396980285645,-0.136201411485672,0.680044412612915,0.4414491057395935,-0.15323568880558014,0.6560513377189636,0.414215087890625,-0.16344597935676575
no click,0.6001303195953369,0.5751035213470459,-3.7049969137115113e-07,0.5689787864685059,0.5063076615333557,-0.01828140579164028,0.5587055087089539,0.4259246587753296,-0.04554352909326553,0.5408037900924683,0.371507465839386,-0.07409559190273285,0.5167408585548401,0.31700512766838074,-0.10398492962121964,0.6392837762832642,0.37307608127593994,-0.05424022674560547,0.6437911987304688,0.2868924140930176,-0.10658503323793411,0.604026198387146,0.2742784023284912,-0.14467187225818634,0.5644357204437256,0.28379327058792114,-0.16651543974876404,0.65988689661026,0.4061339795589447,-0.07096239179372787,0.6764960289001465,0.3156599998474121,-0.12513279914855957,0.6272728443145752,0.2945204973220825,-0.15679848194122314,0.5855181217193604,0.29582035541534424,-0.17346839606761932,0.6710702180862427,0.4530257284641266,-0.09053974598646164,0.7063372731208801,0.37706616520881653,-0.13473571836948395,0.6708788871765137,0.3427906632423401,-0.1587522327899933,0.6367642283439636,0.32779574394226074,-0.17131257057189941,0.6741829514503479,0.5110129117965698,-0.1105848103761673,0.695528507232666,0.46533069014549255,-0.1467502862215042,0.6754269599914551,0.4311479926109314,-0.16535788774490356,0.6498132348060608,0.40600934624671936,-0.17636525630950928
no click,0.5960361361503601,0.5812386274337769,4.565931703837123e-07,0.5457289218902588,0.5167618989944458,-0.024167761206626892,0.5143519639968872,0.44180208444595337,-0.05155804753303528,0.4793131947517395,0.3879934251308441,-0.07739994674921036,0.447959303855896,0.3331316113471985,-0.10656638443470001,0.5821315050125122,0.384867787361145,-0.07109998911619186,0.5939632654190063,0.3021296560764313,-0.11277595162391663,0.5924063324928284,0.24604444205760956,-0.14158272743225098,0.5846074819564819,0.19468389451503754,-0.16354186832904816,0.6090916395187378,0.4124717116355896,-0.08680199086666107,0.6371131539344788,0.33703309297561646,-0.13261479139328003,0.6371335387229919,0.2810041904449463,-0.1609770804643631,0.6301240921020508,0.22950027883052826,-0.1810249239206314,0.6260003447532654,0.46112167835235596,-0.10356666147708893,0.6633532047271729,0.39585959911346436,-0.15087126195430756,0.67778480052948,0.343111127614975,-0.17532268166542053,0.6854767203330994,0.2889931797981262,-0.19144688546657562,0.6331496238708496,0.5238878130912781,-0.12028923630714417,0.6740955710411072,0.49296092987060547,-0.16583319008350372,0.6967175006866455,0.4645264148712158,-0.18543606996536255,0.7140373587608337,0.431416392326355,-0.19823110103607178
no click,0.6292221546173096,0.6980456113815308,6.252195134948124e-07,0.5678344964981079,0.6666458249092102,-0.0399748720228672,0.5167025923728943,0.6154026389122009,-0.07004856318235397,0.46950435638427734,0.5763350129127502,-0.09603017568588257,0.42381900548934937,0.5467408895492554,-0.12405705451965332,0.5775790214538574,0.5093907117843628,-0.0680588111281395,0.5805634260177612,0.41653871536254883,-0.10118646919727325,0.5846402645111084,0.3590109944343567,-0.12438316643238068,0.5908322930335999,0.3072763681411743,-0.141861230134964,0.6223539113998413,0.5132455229759216,-0.07197045534849167,0.6358444094657898,0.41239529848098755,-0.1022900864481926,0.6438053250312805,0.3471792936325073,-0.12356094270944595,0.6526049375534058,0.2897438406944275,-0.14080195128917694,0.660396158695221,0.5394390225410461,-0.07893459498882294,0.6819295883178711,0.4506300389766693,-0.11212316155433655,0.6938343644142151,0.3918246626853943,-0.13083532452583313,0.7045870423316956,0.3388867974281311,-0.14451557397842407,0.6924798488616943,0.5820738077163696,-0.08844324946403503,0.7233763933181763,0.5257382988929749,-0.12074349075555801,0.7442353963851929,0.48550012707710266,-0.1348864585161209,0.7629502415657043,0.4466240406036377,-0.14483748376369476
